order_id,timestamp,city,restaurant_id,cuisine,order_value,delivery_time_min,surge_applied
ORD124395,2025-03-17T16:45:00,Kolkata,R0639,Fast Food,351,15,0
ORD121234,2025-03-17T16:55:00,Bangalore,R0550,Italian,431,35,0
ORD103418,2025-03-17T16:56:00,Hyderabad,R0329,Desserts,238,15,0
ORD143627,2025-03-17T16:58:00,Chennai,R0093,Continental,407,47,0
ORD131693,2025-03-17T17:01:00,Hyderabad,R0425,Chinese,212,38,0
ORD143424,2025-03-17T17:02:00,Chennai,R0201,North Indian,346,42,0
ORD144191,2025-03-17T17:04:00,Pune,R0741,Beverages,104,35,1
ORD105362,2025-03-17T17:05:00,Bangalore,R0126,North Indian,464,26,0
ORD111561,2025-03-17T17:06:00,Mumbai,R0709,Continental,555,15,0
ORD132548,2025-03-17T17:07:00,Bangalore,R0164,South Indian,129,35,0
ORD124736,2025-03-17T17:22:00,Kolkata,R0721,Biryani,294,31,0
ORD131627,2025-03-17T17:24:00,Delhi,R0280,Beverages,158,34,0
ORD143943,2025-03-17T17:27:00,Chennai,R0405,Chinese,275,42,0
ORD132270,2025-03-17T17:28:00,Kolkata,R0487,Continental,768,15,0
ORD104375,2025-03-17T17:31:00,Delhi,R0585,Italian,680,41,0
ORD131012,2025-03-17T17:35:00,Hyderabad,R0319,South Indian,177,38,0
ORD144342,2025-03-17T17:38:00,Bangalore,R0430,South Indian,276,15,0
ORD126593,2025-03-17T17:44:00,Bangalore,R0581,Desserts,187,41,0
ORD105725,2025-03-17T17:54:00,Kolkata,R0672,Beverages,127,24,0
ORD111077,2025-03-17T17:57:00,Chennai,R0726,Chinese,358,36,0
ORD123184,2025-03-17T17:58:00,Hyderabad,R0123,Italian,405,32,0
ORD149029,2025-03-17T18:02:00,Hyderabad,R0231,Italian,325,49,0
ORD141566,2025-03-17T18:03:00,Pune,R0407,North Indian,384,29,0
ORD114009,2025-03-17T18:04:00,Hyderabad,R0756,Continental,461,54,0
ORD110384,2025-03-17T18:04:00,Hyderabad,R0086,South Indian,162,28,1
ORD108989,2025-03-17T18:04:00,Bangalore,R0316,Beverages,226,47,0
ORD109787,2025-03-17T18:05:00,Bangalore,R0501,Desserts,131,40,0
ORD127803,2025-03-17T18:05:00,Mumbai,R0505,South Indian,323,36,0
ORD101643,2025-03-17T18:06:00,Kolkata,R0364,North Indian,336,32,0
ORD121501,2025-03-17T18:06:00,Mumbai,R0382,Biryani,279,42,0
ORD112626,2025-03-17T18:06:00,Kolkata,R0192,South Indian,164,51,0
ORD123099,2025-03-17T18:09:00,Mumbai,R0513,Desserts,145,15,0
ORD147163,2025-03-17T18:09:00,Bangalore,R0732,Desserts,270,21,0
ORD127031,2025-03-17T18:10:00,Pune,R0557,Continental,372,22,0
ORD142194,2025-03-17T18:12:00,Bangalore,R0013,Italian,656,30,0
ORD119366,2025-03-17T18:12:00,Delhi,R0626,Fast Food,182,34,0
ORD146881,2025-03-17T18:16:00,Pune,R0362,South Indian,118,23,0
ORD131660,2025-03-17T18:16:00,Pune,R0234,Desserts,167,36,0
ORD129947,2025-03-17T18:18:00,Pune,R0545,Biryani,548,36,0
ORD139915,2025-03-17T18:23:00,Mumbai,R0659,Beverages,200,33,0
ORD133217,2025-03-17T18:24:00,Delhi,R0472,Italian,450,29,0
ORD142512,2025-03-17T18:26:00,Pune,R0298,Continental,556,23,0
ORD146815,2025-03-17T18:26:00,Chennai,R0379,Chinese,344,18,0
ORD107784,2025-03-17T18:26:00,Kolkata,R0546,Beverages,80,20,0
ORD131889,2025-03-17T18:27:00,Hyderabad,R0199,Biryani,495,34,0
ORD126269,2025-03-17T18:28:00,Bangalore,R0641,North Indian,539,36,0
ORD127797,2025-03-17T18:29:00,Delhi,R0464,Italian,336,46,0
ORD130266,2025-03-17T18:29:00,Bangalore,R0587,Biryani,199,41,0
ORD111334,2025-03-17T18:31:00,Bangalore,R0298,Biryani,429,20,0
ORD145879,2025-03-17T18:31:00,Chennai,R0379,Italian,455,35,0
ORD109631,2025-03-17T18:32:00,Bangalore,R0029,Italian,465,27,0
ORD104506,2025-03-17T18:32:00,Bangalore,R0176,Biryani,80,36,0
ORD137142,2025-03-17T18:34:00,Chennai,R0307,Continental,627,35,0
ORD114052,2025-03-17T18:34:00,Bangalore,R0242,Beverages,94,40,0
ORD102229,2025-03-17T18:39:00,Bangalore,R0737,North Indian,173,42,0
ORD102919,2025-03-17T18:39:00,Mumbai,R0165,Beverages,91,27,0
ORD125780,2025-03-17T18:41:00,Pune,R0248,Beverages,80,29,0
ORD130571,2025-03-17T18:41:00,Hyderabad,R0685,Desserts,125,39,0
ORD109296,2025-03-17T18:42:00,Pune,R0016,Desserts,171,40,0
ORD138166,2025-03-17T18:42:00,Chennai,R0063,South Indian,163,25,0
ORD101646,2025-03-17T18:43:00,Hyderabad,R0181,Fast Food,361,39,0
ORD100823,2025-03-17T18:44:00,Hyderabad,R0203,Biryani,336,46,0
ORD143093,2025-03-17T18:45:00,Mumbai,R0659,Beverages,240,32,0
ORD144099,2025-03-17T18:46:00,Mumbai,R0399,Italian,399,40,0
ORD143390,2025-03-17T18:49:00,Delhi,R0130,Fast Food,440,41,0
ORD130453,2025-03-17T18:50:00,Delhi,R0109,Desserts,198,41,0
ORD101705,2025-03-17T18:51:00,Pune,R0003,Desserts,137,30,0
ORD106119,2025-03-17T18:52:00,Kolkata,R0311,Desserts,243,30,1
ORD114003,2025-03-17T18:52:00,Pune,R0041,North Indian,267,29,0
ORD103268,2025-03-17T18:53:00,Pune,R0080,Italian,346,43,0
ORD133213,2025-03-17T18:54:00,Pune,R0517,Continental,856,27,0
ORD124370,2025-03-17T18:55:00,Delhi,R0685,North Indian,373,47,0
ORD112505,2025-03-17T18:55:00,Kolkata,R0267,Italian,417,50,0
ORD148866,2025-03-17T19:01:00,Pune,R0666,Desserts,81,37,0
ORD117323,2025-03-17T19:01:00,Bangalore,R0205,Continental,428,86,0
ORD132804,2025-03-17T19:02:00,Hyderabad,R0561,Biryani,324,46,1
ORD131668,2025-03-17T19:03:00,Kolkata,R0438,South Indian,80,46,0
ORD140951,2025-03-17T19:06:00,Kolkata,R0028,Fast Food,210,52,1
ORD116618,2025-03-17T19:06:00,Bangalore,R0062,Chinese,382,48,1
ORD147288,2025-03-17T19:06:00,Bangalore,R0703,Continental,435,48,1
ORD134621,2025-03-17T19:07:00,Bangalore,R0163,North Indian,441,50,0
ORD118696,2025-03-17T19:08:00,Delhi,R0444,Beverages,121,45,0
ORD131626,2025-03-17T19:09:00,Chennai,R0035,Italian,602,53,1
ORD129557,2025-03-17T19:12:00,Bangalore,R0460,Desserts,184,21,0
ORD110544,2025-03-17T19:12:00,Hyderabad,R0185,North Indian,563,25,0
ORD143703,2025-03-17T19:13:00,Kolkata,R0481,Continental,677,35,1
ORD110996,2025-03-17T19:14:00,Mumbai,R0702,Italian,633,39,1
ORD110488,2025-03-17T19:15:00,Kolkata,R0030,Continental,361,42,0
ORD125484,2025-03-17T19:18:00,Delhi,R0599,Italian,575,50,1
ORD109528,2025-03-17T19:18:00,Mumbai,R0445,Italian,436,42,0
ORD127119,2025-03-17T19:19:00,Bangalore,R0272,Fast Food,256,54,1
ORD125975,2025-03-17T19:20:00,Mumbai,R0054,North Indian,458,41,0
ORD100414,2025-03-17T19:22:00,Kolkata,R0661,Biryani,307,35,1
ORD112687,2025-03-17T19:23:00,Mumbai,R0432,Biryani,350,48,0
ORD105552,2025-03-17T19:24:00,Pune,R0090,South Indian,272,33,0
ORD127244,2025-03-17T19:24:00,Pune,R0374,Continental,768,49,0
ORD113462,2025-03-17T19:26:00,Mumbai,R0306,Continental,582,29,1
ORD116193,2025-03-17T19:26:00,Bangalore,R0589,South Indian,112,19,1
ORD115699,2025-03-17T19:28:00,Kolkata,R0379,South Indian,289,67,0
ORD133049,2025-03-17T19:32:00,Hyderabad,R0490,Fast Food,339,55,0
ORD119087,2025-03-17T19:33:00,Chennai,R0313,Continental,578,49,0
ORD113808,2025-03-17T19:33:00,Mumbai,R0447,Beverages,145,37,0
ORD113945,2025-03-17T19:34:00,Bangalore,R0445,Biryani,376,36,0
ORD131793,2025-03-17T19:34:00,Mumbai,R0407,Desserts,141,39,0
ORD100326,2025-03-17T19:35:00,Bangalore,R0016,Italian,471,31,1
ORD130725,2025-03-17T19:38:00,Bangalore,R0319,Fast Food,251,41,0
ORD135810,2025-03-17T19:39:00,Pune,R0189,Continental,637,58,1
ORD147601,2025-03-17T19:39:00,Delhi,R0369,Chinese,233,40,1
ORD112711,2025-03-17T19:40:00,Bangalore,R0314,Desserts,320,31,0
ORD145832,2025-03-17T19:41:00,Delhi,R0461,North Indian,334,45,1
ORD134114,2025-03-17T19:41:00,Bangalore,R0124,Italian,788,34,0
ORD122073,2025-03-17T19:42:00,Pune,R0660,Biryani,391,39,1
ORD143282,2025-03-17T19:42:00,Delhi,R0049,Biryani,209,53,0
ORD120170,2025-03-17T19:42:00,Mumbai,R0635,Chinese,215,52,1
ORD108668,2025-03-17T19:42:00,Kolkata,R0129,Desserts,263,15,0
ORD112971,2025-03-17T19:43:00,Mumbai,R0183,Chinese,236,26,0
ORD112598,2025-03-17T19:43:00,Delhi,R0579,Italian,446,38,0
ORD134079,2025-03-17T19:44:00,Chennai,R0282,Desserts,205,46,0
ORD115079,2025-03-17T19:44:00,Mumbai,R0014,Chinese,247,46,0
ORD111368,2025-03-17T19:45:00,Delhi,R0165,Continental,450,59,1
ORD107159,2025-03-17T19:48:00,Pune,R0034,Italian,624,66,0
ORD118989,2025-03-17T19:50:00,Bangalore,R0731,Italian,608,54,0
ORD146420,2025-03-17T19:52:00,Pune,R0200,Beverages,138,46,1
ORD121200,2025-03-17T19:52:00,Bangalore,R0301,Continental,368,57,1
ORD116329,2025-03-17T19:53:00,Bangalore,R0281,Italian,1021,56,1
ORD106926,2025-03-17T19:53:00,Bangalore,R0320,Biryani,547,39,0
ORD102613,2025-03-17T19:55:00,Pune,R0651,North Indian,322,53,0
ORD134097,2025-03-17T19:58:00,Delhi,R0156,Chinese,238,40,1
ORD101083,2025-03-17T19:59:00,Hyderabad,R0541,Desserts,128,26,0
ORD139015,2025-03-17T20:00:00,Delhi,R0134,Chinese,360,46,0
ORD149852,2025-03-17T20:02:00,Delhi,R0230,Continental,637,57,0
ORD113248,2025-03-17T20:03:00,Delhi,R0490,North Indian,486,36,0
ORD145070,2025-03-17T20:09:00,Pune,R0339,South Indian,80,37,1
ORD117417,2025-03-17T20:11:00,Bangalore,R0639,Desserts,176,38,1
ORD125760,2025-03-17T20:12:00,Mumbai,R0279,Chinese,349,25,0
ORD141044,2025-03-17T20:13:00,Hyderabad,R0275,Fast Food,83,60,1
ORD144181,2025-03-17T20:14:00,Mumbai,R0781,Biryani,575,47,1
ORD104415,2025-03-17T20:14:00,Bangalore,R0147,Continental,502,37,0
ORD125513,2025-03-17T20:15:00,Chennai,R0722,Fast Food,126,31,0
ORD141907,2025-03-17T20:16:00,Bangalore,R0777,Continental,465,37,0
ORD117316,2025-03-17T20:16:00,Pune,R0519,Biryani,122,42,1
ORD125828,2025-03-17T20:17:00,Bangalore,R0725,Continental,462,38,1
ORD119749,2025-03-17T20:19:00,Hyderabad,R0609,Desserts,98,19,0
ORD149817,2025-03-17T20:22:00,Delhi,R0373,Italian,778,56,0
ORD134311,2025-03-17T20:23:00,Mumbai,R0363,South Indian,190,45,0
ORD146085,2025-03-17T20:24:00,Bangalore,R0297,Beverages,80,15,1
ORD115305,2025-03-17T20:25:00,Mumbai,R0598,Biryani,333,26,0
ORD147403,2025-03-17T20:25:00,Chennai,R0632,Biryani,746,41,0
ORD115865,2025-03-17T20:25:00,Chennai,R0319,Desserts,130,37,1
ORD115864,2025-03-17T20:26:00,Mumbai,R0582,Desserts,197,48,1
ORD142402,2025-03-17T20:26:00,Bangalore,R0667,North Indian,403,34,0
ORD101333,2025-03-17T20:31:00,Bangalore,R0565,Biryani,466,38,0
ORD123542,2025-03-17T20:33:00,Bangalore,R0271,Italian,285,21,1
ORD120742,2025-03-17T20:34:00,Chennai,R0354,Desserts,151,43,0
ORD122460,2025-03-17T20:34:00,Hyderabad,R0226,Italian,287,30,0
ORD146515,2025-03-17T20:34:00,Mumbai,R0032,Fast Food,160,29,1
ORD118025,2025-03-17T20:35:00,Mumbai,R0439,Desserts,80,60,1
ORD137270,2025-03-17T20:35:00,Mumbai,R0768,North Indian,182,30,1
ORD145121,2025-03-17T20:38:00,Kolkata,R0067,Beverages,135,49,1
ORD107310,2025-03-17T20:40:00,Bangalore,R0337,South Indian,360,65,0
ORD127050,2025-03-17T20:40:00,Hyderabad,R0472,Italian,525,41,0
ORD142485,2025-03-17T20:42:00,Mumbai,R0638,Fast Food,217,26,1
ORD104191,2025-03-17T20:42:00,Bangalore,R0496,Desserts,185,67,0
ORD110537,2025-03-17T20:43:00,Bangalore,R0215,Italian,807,61,0
ORD112924,2025-03-17T20:44:00,Mumbai,R0133,Biryani,442,48,0
ORD137911,2025-03-17T20:46:00,Bangalore,R0458,Fast Food,267,52,1
ORD111965,2025-03-17T20:46:00,Hyderabad,R0484,Chinese,355,37,0
ORD134802,2025-03-17T20:47:00,Pune,R0233,Continental,310,65,1
ORD104046,2025-03-17T20:48:00,Mumbai,R0736,Italian,501,46,1
ORD125852,2025-03-17T20:52:00,Bangalore,R0050,Fast Food,203,38,1
ORD131261,2025-03-17T20:54:00,Pune,R0411,Biryani,550,16,1
ORD119838,2025-03-17T20:55:00,Bangalore,R0417,Chinese,162,48,1
ORD126055,2025-03-17T20:55:00,Bangalore,R0173,Chinese,245,33,0
ORD148046,2025-03-17T20:56:00,Bangalore,R0346,Continental,546,48,0
ORD113839,2025-03-17T20:56:00,Pune,R0223,Continental,964,59,1
ORD109804,2025-03-17T20:56:00,Bangalore,R0444,Beverages,139,29,0
ORD111627,2025-03-17T20:59:00,Hyderabad,R0748,North Indian,446,50,1
ORD133269,2025-03-17T21:05:00,Bangalore,R0349,Chinese,270,46,0
ORD110947,2025-03-17T21:06:00,Delhi,R0054,North Indian,166,36,0
ORD125446,2025-03-17T21:07:00,Pune,R0061,Beverages,175,42,1
ORD127117,2025-03-17T21:08:00,Pune,R0360,South Indian,265,36,0
ORD132446,2025-03-17T21:08:00,Bangalore,R0559,South Indian,80,45,0
ORD113120,2025-03-17T21:09:00,Chennai,R0445,Beverages,230,37,0
ORD115125,2025-03-17T21:09:00,Pune,R0789,Biryani,166,41,1
ORD102218,2025-03-17T21:09:00,Bangalore,R0076,Desserts,253,35,1
ORD100256,2025-03-17T21:09:00,Bangalore,R0030,Biryani,329,42,1
ORD148353,2025-03-17T21:09:00,Hyderabad,R0645,South Indian,238,22,0
ORD111238,2025-03-17T21:10:00,Mumbai,R0397,Chinese,319,22,0
ORD132914,2025-03-17T21:10:00,Pune,R0134,Continental,298,16,1
ORD148540,2025-03-17T21:11:00,Mumbai,R0401,Continental,873,61,0
ORD111641,2025-03-17T21:12:00,Mumbai,R0487,Biryani,510,39,1
ORD131852,2025-03-17T21:13:00,Mumbai,R0404,Biryani,505,24,1
ORD107214,2025-03-17T21:16:00,Mumbai,R0525,Beverages,117,48,1
ORD147543,2025-03-17T21:17:00,Mumbai,R0711,Fast Food,181,50,1
ORD138928,2025-03-17T21:18:00,Bangalore,R0407,Desserts,80,48,0
ORD101737,2025-03-17T21:20:00,Hyderabad,R0487,Biryani,269,19,1
ORD129908,2025-03-17T21:21:00,Delhi,R0633,Beverages,180,29,0
ORD131646,2025-03-17T21:22:00,Bangalore,R0747,South Indian,142,49,1
ORD146853,2025-03-17T21:23:00,Hyderabad,R0355,North Indian,522,25,1
ORD133958,2025-03-17T21:23:00,Bangalore,R0367,Beverages,170,48,0
ORD127897,2025-03-17T21:24:00,Mumbai,R0672,North Indian,369,37,1
ORD102891,2025-03-17T21:24:00,Chennai,R0002,Italian,603,66,0
ORD138574,2025-03-17T21:25:00,Hyderabad,R0507,North Indian,226,47,1
ORD128215,2025-03-17T21:25:00,Chennai,R0413,Beverages,196,24,1
ORD105728,2025-03-17T21:28:00,Hyderabad,R0206,Biryani,601,46,0
ORD126724,2025-03-17T21:29:00,Hyderabad,R0185,Beverages,215,46,0
ORD113152,2025-03-17T21:30:00,Chennai,R0506,Beverages,161,56,0
ORD137909,2025-03-17T21:30:00,Bangalore,R0746,Fast Food,202,28,1
ORD108702,2025-03-17T21:31:00,Hyderabad,R0155,Fast Food,223,48,0
ORD107453,2025-03-17T21:32:00,Hyderabad,R0112,South Indian,259,57,1
ORD133084,2025-03-17T21:34:00,Chennai,R0606,Beverages,166,38,1
ORD148361,2025-03-17T21:34:00,Mumbai,R0523,South Indian,268,56,1
ORD147860,2025-03-17T21:36:00,Chennai,R0125,South Indian,274,41,0
ORD147957,2025-03-17T21:37:00,Mumbai,R0046,Biryani,399,35,1
ORD123589,2025-03-17T21:37:00,Mumbai,R0081,Continental,706,57,1
ORD117040,2025-03-17T21:38:00,Pune,R0226,Biryani,277,53,0
ORD113280,2025-03-17T21:39:00,Hyderabad,R0083,Desserts,209,59,1
ORD116905,2025-03-17T21:39:00,Hyderabad,R0575,Continental,892,70,1
ORD136262,2025-03-17T21:39:00,Delhi,R0727,Biryani,322,36,1
ORD118897,2025-03-17T21:39:00,Chennai,R0299,Italian,636,44,0
ORD137860,2025-03-17T21:41:00,Mumbai,R0572,Desserts,245,45,0
ORD132923,2025-03-17T21:41:00,Chennai,R0548,Continental,151,41,1
ORD104121,2025-03-17T21:45:00,Pune,R0782,South Indian,206,55,0
ORD144787,2025-03-17T21:46:00,Mumbai,R0183,Italian,231,47,1
ORD126049,2025-03-17T21:47:00,Delhi,R0125,Beverages,166,35,0
ORD101295,2025-03-17T21:47:00,Kolkata,R0390,Biryani,515,33,0
ORD141495,2025-03-17T21:47:00,Pune,R0269,South Indian,318,47,0
ORD100115,2025-03-17T21:48:00,Hyderabad,R0775,Continental,431,55,1
ORD133281,2025-03-17T21:48:00,Mumbai,R0500,North Indian,335,54,0
ORD144267,2025-03-17T21:48:00,Bangalore,R0592,Desserts,194,45,0
ORD147748,2025-03-17T21:48:00,Kolkata,R0415,Fast Food,136,53,1
ORD138415,2025-03-17T21:50:00,Bangalore,R0603,South Indian,80,26,0
ORD119538,2025-03-17T21:55:00,Bangalore,R0487,Continental,509,40,0
ORD120045,2025-03-17T21:56:00,Delhi,R0506,North Indian,349,23,1
ORD113289,2025-03-17T21:58:00,Bangalore,R0524,Chinese,515,39,0
ORD141341,2025-03-17T22:00:00,Bangalore,R0108,South Indian,233,27,0
ORD105674,2025-03-17T22:02:00,Delhi,R0070,Fast Food,371,38,0
ORD103391,2025-03-17T22:02:00,Mumbai,R0289,Beverages,163,31,0
ORD104688,2025-03-17T22:03:00,Pune,R0215,Biryani,99,49,0
ORD120734,2025-03-17T22:04:00,Bangalore,R0632,Fast Food,378,60,0
ORD122806,2025-03-17T22:09:00,Hyderabad,R0702,Italian,716,32,0
ORD134074,2025-03-17T22:09:00,Chennai,R0336,Italian,511,23,0
ORD142636,2025-03-17T22:10:00,Chennai,R0740,Beverages,162,69,0
ORD117839,2025-03-17T22:10:00,Chennai,R0796,Desserts,141,32,1
ORD133181,2025-03-17T22:13:00,Bangalore,R0119,Italian,592,26,0
ORD105493,2025-03-17T22:19:00,Chennai,R0394,Biryani,569,32,0
ORD106394,2025-03-17T22:20:00,Hyderabad,R0007,Chinese,210,46,0
ORD126867,2025-03-17T22:22:00,Bangalore,R0486,Biryani,164,17,0
ORD127815,2025-03-17T22:30:00,Pune,R0298,North Indian,464,23,0
ORD120455,2025-03-17T22:30:00,Delhi,R0521,Desserts,124,19,0
ORD118689,2025-03-17T22:34:00,Bangalore,R0602,Beverages,84,25,1
ORD146600,2025-03-17T22:35:00,Bangalore,R0321,Beverages,80,38,0
ORD128604,2025-03-17T22:38:00,Bangalore,R0151,Beverages,138,31,0
ORD133599,2025-03-17T22:38:00,Mumbai,R0089,Biryani,475,51,0
ORD142173,2025-03-17T22:43:00,Bangalore,R0681,South Indian,218,15,0
ORD147374,2025-03-17T22:47:00,Bangalore,R0314,Biryani,311,41,0
ORD140264,2025-03-17T22:57:00,Bangalore,R0347,Biryani,451,21,0
ORD112442,2025-03-17T22:57:00,Hyderabad,R0348,Continental,497,34,0
ORD142224,2025-03-17T23:01:00,Hyderabad,R0377,Continental,588,25,0
ORD100364,2025-03-17T23:11:00,Hyderabad,R0745,Beverages,129,25,1
ORD117341,2025-03-17T23:33:00,Kolkata,R0512,Italian,296,25,0
ORD124282,2025-03-17T23:38:00,Hyderabad,R0400,Continental,613,24,0
ORD134868,2025-03-17T23:42:00,Chennai,R0002,Italian,196,45,0
ORD103625,2025-03-17T23:44:00,Pune,R0680,Fast Food,279,26,0
ORD110464,2025-03-17T23:47:00,Delhi,R0606,Fast Food,324,45,0
ORD136057,2025-03-17T23:54:00,Bangalore,R0024,Beverages,186,22,0
ORD138126,2025-03-18T00:27:00,Bangalore,R0415,Italian,666,39,0
ORD105562,2025-03-18T00:47:00,Kolkata,R0563,Continental,795,45,0
ORD124568,2025-03-18T01:38:00,Chennai,R0624,Chinese,300,33,0
ORD100790,2025-03-18T01:56:00,Delhi,R0213,Beverages,171,48,0
ORD140368,2025-03-18T02:00:00,Mumbai,R0665,Chinese,323,40,0
ORD100735,2025-03-18T02:08:00,Kolkata,R0228,Continental,822,27,1
ORD111724,2025-03-18T02:12:00,Hyderabad,R0325,Fast Food,278,48,1
ORD126632,2025-03-18T02:17:00,Delhi,R0583,Beverages,85,43,0
ORD141374,2025-03-18T02:46:00,Bangalore,R0552,Beverages,136,36,0
ORD137886,2025-03-18T02:58:00,Mumbai,R0106,North Indian,248,45,0
ORD147300,2025-03-18T03:05:00,Kolkata,R0080,South Indian,198,42,0
ORD145100,2025-03-18T03:25:00,Delhi,R0559,Beverages,286,49,0
ORD135507,2025-03-18T03:37:00,Delhi,R0223,Beverages,127,30,0
ORD145337,2025-03-18T03:48:00,Delhi,R0728,South Indian,288,26,0
ORD127835,2025-03-18T04:09:00,Pune,R0521,Beverages,198,35,0
ORD108307,2025-03-18T04:22:00,Chennai,R0304,Chinese,513,15,0
ORD142313,2025-03-18T04:42:00,Bangalore,R0039,Biryani,283,16,0
ORD107331,2025-03-18T04:56:00,Bangalore,R0510,Beverages,143,24,0
ORD147975,2025-03-18T05:03:00,Chennai,R0276,Fast Food,262,46,0
ORD117890,2025-03-18T05:28:00,Mumbai,R0596,Fast Food,239,29,0
ORD148123,2025-03-18T05:45:00,Hyderabad,R0540,Fast Food,237,44,0
ORD105864,2025-03-18T05:49:00,Bangalore,R0013,North Indian,313,41,0
ORD127325,2025-03-18T06:05:00,Chennai,R0030,Biryani,471,29,0
ORD130652,2025-03-18T06:10:00,Delhi,R0161,Continental,399,40,0
ORD110866,2025-03-18T06:13:00,Bangalore,R0254,Italian,501,40,0
ORD148712,2025-03-18T06:13:00,Bangalore,R0727,Italian,511,26,0
ORD112452,2025-03-18T06:17:00,Delhi,R0735,South Indian,231,15,0
ORD138308,2025-03-18T06:20:00,Bangalore,R0489,Continental,141,36,0
ORD107914,2025-03-18T06:20:00,Hyderabad,R0473,Chinese,535,31,0
ORD117654,2025-03-18T06:23:00,Chennai,R0698,Biryani,402,57,0
ORD106385,2025-03-18T06:27:00,Pune,R0062,Continental,843,42,0
ORD147004,2025-03-18T06:35:00,Delhi,R0122,North Indian,404,45,0
ORD132284,2025-03-18T06:39:00,Pune,R0179,Biryani,423,59,0
ORD113216,2025-03-18T06:41:00,Bangalore,R0699,Chinese,405,29,0
ORD128222,2025-03-18T06:45:00,Hyderabad,R0262,Italian,449,45,0
ORD143791,2025-03-18T06:46:00,Bangalore,R0725,Italian,754,33,0
ORD102972,2025-03-18T06:47:00,Mumbai,R0094,Chinese,375,45,0
ORD113536,2025-03-18T06:48:00,Chennai,R0002,Beverages,157,35,0
ORD116409,2025-03-18T06:49:00,Hyderabad,R0760,Continental,867,18,0
ORD139138,2025-03-18T06:53:00,Hyderabad,R0274,North Indian,551,43,0
ORD118800,2025-03-18T06:58:00,Bangalore,R0710,Desserts,124,50,0
ORD100587,2025-03-18T06:59:00,Hyderabad,R0587,Continental,426,31,0
ORD122432,2025-03-18T07:00:00,Mumbai,R0200,Biryani,470,54,0
ORD100182,2025-03-18T07:03:00,Bangalore,R0279,North Indian,471,30,0
ORD134592,2025-03-18T07:04:00,Pune,R0429,Fast Food,244,50,0
ORD122242,2025-03-18T07:07:00,Chennai,R0476,Continental,412,38,0
ORD122525,2025-03-18T07:11:00,Pune,R0553,Chinese,258,43,0
ORD136869,2025-03-18T07:17:00,Kolkata,R0045,Beverages,129,38,0
ORD101293,2025-03-18T07:21:00,Mumbai,R0576,Fast Food,134,32,0
ORD113138,2025-03-18T07:21:00,Delhi,R0727,Continental,803,33,0
ORD143274,2025-03-18T07:25:00,Pune,R0421,Chinese,428,43,0
ORD132816,2025-03-18T07:34:00,Bangalore,R0650,Italian,638,24,0
ORD131492,2025-03-18T07:37:00,Chennai,R0547,Chinese,249,21,0
ORD129283,2025-03-18T07:40:00,Delhi,R0685,Beverages,148,20,0
ORD146988,2025-03-18T07:47:00,Pune,R0755,Beverages,219,46,0
ORD148398,2025-03-18T07:48:00,Bangalore,R0480,Beverages,91,21,0
ORD137878,2025-03-18T07:53:00,Hyderabad,R0740,South Indian,196,48,0
ORD123314,2025-03-18T07:56:00,Pune,R0165,Desserts,148,45,0
ORD103596,2025-03-18T08:06:00,Kolkata,R0792,South Indian,213,46,0
ORD113874,2025-03-18T08:07:00,Hyderabad,R0105,Fast Food,198,30,0
ORD110185,2025-03-18T08:11:00,Hyderabad,R0489,North Indian,396,49,0
ORD133911,2025-03-18T08:11:00,Kolkata,R0669,Biryani,485,48,1
ORD134429,2025-03-18T08:12:00,Delhi,R0564,Biryani,181,22,0
ORD117729,2025-03-18T08:14:00,Kolkata,R0594,Continental,494,57,0
ORD129489,2025-03-18T08:17:00,Delhi,R0136,Desserts,239,42,0
ORD133993,2025-03-18T08:17:00,Mumbai,R0711,Italian,595,59,0
ORD109735,2025-03-18T08:17:00,Mumbai,R0391,Continental,371,33,0
ORD140857,2025-03-18T08:23:00,Delhi,R0154,Fast Food,148,46,0
ORD136516,2025-03-18T08:25:00,Delhi,R0282,Italian,436,37,0
ORD127610,2025-03-18T08:30:00,Bangalore,R0031,South Indian,177,48,1
ORD114663,2025-03-18T08:37:00,Delhi,R0193,Italian,419,48,1
ORD135889,2025-03-18T08:45:00,Delhi,R0503,South Indian,187,25,0
ORD107368,2025-03-18T08:49:00,Delhi,R0540,Desserts,207,25,0
ORD126396,2025-03-18T08:49:00,Kolkata,R0595,Chinese,314,16,0
ORD141632,2025-03-18T08:49:00,Kolkata,R0737,Chinese,274,34,0
ORD100835,2025-03-18T08:52:00,Hyderabad,R0661,Fast Food,229,30,0
ORD103948,2025-03-18T08:55:00,Delhi,R0469,Biryani,527,33,1
ORD112405,2025-03-18T08:56:00,Pune,R0077,Desserts,246,35,0
ORD111824,2025-03-18T09:00:00,Pune,R0678,Biryani,499,28,0
ORD137717,2025-03-18T09:01:00,Mumbai,R0365,Beverages,141,28,0
ORD146398,2025-03-18T09:03:00,Hyderabad,R0341,Beverages,159,25,0
ORD103667,2025-03-18T09:08:00,Bangalore,R0555,South Indian,238,38,0
ORD121176,2025-03-18T09:17:00,Pune,R0318,Beverages,181,37,0
ORD100361,2025-03-18T09:20:00,Hyderabad,R0182,Italian,274,43,0
ORD148314,2025-03-18T09:22:00,Delhi,R0716,Beverages,151,32,0
ORD130898,2025-03-18T09:33:00,Chennai,R0402,Chinese,392,42,0
ORD109199,2025-03-18T09:37:00,Bangalore,R0228,North Indian,286,45,0
